record,slice_name,total_texts,first_text_id,last_text_id,tmp_slice_path,final_slice_path,conllu_path,origin_filepath,data_origin_group,final_df_path,exclusions_path,slice_number,started_at,finished_at,parsing_time,slice_number_str,days,time,seconds,kept_df_mtime,excl_df_mtime,slice_df_mtime,conllu_mtime,kept_df_gzMB,excl_df_gzMB,slice_df_gzMB,conllu_MB,end_timedelta
28-086-2722,Pcc28_086,9999,pcc_eng_28_086.0001_x1375178,pcc_eng_28_086.9999_x1391268,pile_tables/slices/Pcc28/tmp/pile_28-086_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-086_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-086.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,86,2022-05-05 02:59:00,2022-05-05 03:33:00,0 days 00:33:40,086,0,0 days 00:33:40,2020,2022-04-02 06:13:00,2022-06-28 15:20:00,2022-04-12 21:30:00,2022-05-05 03:33:00,1014.1,1750.6,9.4,382.7,0.0
27-097-2723,Pcc27_097,9999,pcc_eng_27_097.0001_x1552850,pcc_eng_27_097.9999_x1568935,pile_tables/slices/Pcc27/tmp/pile_27-097_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-097_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-097.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,97,2022-05-05 03:13:00,2022-05-05 03:45:00,0 days 00:32:15,097,0,0 days 00:32:15,1935,2022-04-28 01:25:00,2022-05-05 09:31:00,2022-04-28 01:30:00,2022-05-05 03:45:00,1014.8,1749.7,9.3,379.5,0.0
06-088-2724,Pcc06_088,9999,pcc_eng_06_088.0001_x1407023,pcc_eng_06_088.9999_x1423071,pile_tables/slices/Pcc06/tmp/pile_06-088_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-088_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-088.conllu,/share/compling/data/pile/train/06.jsonl,06,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,88,2022-05-05 03:16:00,2022-05-05 03:50:00,0 days 00:33:53,088,0,0 days 00:33:53,2033,2022-04-13 03:43:00,2022-06-28 15:29:00,2022-04-13 03:48:00,2022-05-05 03:50:00,1010.5,1753.3,9.3,377.7,0.0
24-092-2725,Pcc24_092,9999,pcc_eng_24_092.0001_x1471724,pcc_eng_24_092.9999_x1487930,pile_tables/slices/Pcc24/tmp/pile_24-092_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-092_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-092.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,92,2022-05-05 03:33:00,2022-05-05 04:00:00,0 days 00:27:13,092,0,0 days 00:27:13,1633,2022-04-20 01:41:00,2022-06-28 17:23:00,2022-04-20 01:46:00,2022-05-05 04:00:00,1013.4,1751.0,9.5,386.3,0.0
01-098-2726,Pcc01_098,9999,pcc_eng_01_098.0001_x1568200,pcc_eng_01_098.9999_x1584366,pile_tables/slices/Pcc01/tmp/pile_01-098_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-098_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-098.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,98,2022-05-05 03:24:00,2022-05-05 04:01:00,0 days 00:36:48,098,0,0 days 00:36:48,2208,2022-04-13 03:31:00,2022-06-28 23:06:00,2022-04-13 03:35:00,2022-05-05 04:01:00,1013.1,0.2,9.6,389.1,0.0
18-084-2727,Pcc18_084,9999,pcc_eng_18_084.0001_x1344066,pcc_eng_18_084.9999_x1360117,pile_tables/slices/Pcc18/tmp/pile_18-084_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc18/pile_18-084_Pile-CC_df.pkl.gz,Pcc18.conll/pcc_eng_18-084.conllu,/share/compling/data/pile/train/18.jsonl,18,pile_tables/pile_18_Pile-CC_df.pkl.gz,pile_exclusions/pile_18_Pile-CC_excl.pkl.gz,84,2022-05-05 03:30:00,2022-05-05 04:06:00,0 days 00:36:30,084,0,0 days 00:36:30,2190,2022-04-20 01:52:00,2022-06-28 15:25:00,2022-04-20 01:56:00,2022-05-05 04:06:00,1010.5,1758.8,9.7,393.7,0.0
28-087-2728,Pcc28_087,9999,pcc_eng_28_087.0001_x1391269,pcc_eng_28_087.9999_x1407485,pile_tables/slices/Pcc28/tmp/pile_28-087_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-087_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-087.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,87,2022-05-05 03:33:00,2022-05-05 04:07:00,0 days 00:34:01,087,0,0 days 00:34:01,2041,2022-04-02 06:13:00,2022-06-28 15:20:00,2022-04-12 21:30:00,2022-05-05 04:07:00,1014.1,1750.6,9.8,402.2,0.0
27-098-2729,Pcc27_098,9999,pcc_eng_27_098.0001_x1568937,pcc_eng_27_098.9999_x1585071,pile_tables/slices/Pcc27/tmp/pile_27-098_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-098_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-098.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,98,2022-05-05 03:45:00,2022-05-05 04:18:00,0 days 00:32:37,098,0,0 days 00:32:37,1957,2022-04-28 01:25:00,2022-05-05 09:31:00,2022-04-28 01:30:00,2022-05-05 04:18:00,1014.8,1749.7,9.5,384.2,0.0
06-089-2730,Pcc06_089,9999,pcc_eng_06_089.0001_x1423073,pcc_eng_06_089.9999_x1439348,pile_tables/slices/Pcc06/tmp/pile_06-089_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-089_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-089.conllu,/share/compling/data/pile/train/06.jsonl,06,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,89,2022-05-05 03:50:00,2022-05-05 04:25:00,0 days 00:34:55,089,0,0 days 00:34:55,2095,2022-04-13 03:43:00,2022-06-28 15:29:00,2022-04-13 03:48:00,2022-05-05 04:25:00,1010.5,1753.3,9.4,379.2,0.0
24-093-2731,Pcc24_093,9999,pcc_eng_24_093.0001_x1487932,pcc_eng_24_093.9999_x1504141,pile_tables/slices/Pcc24/tmp/pile_24-093_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-093_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-093.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,93,2022-05-05 04:00:00,2022-05-05 04:26:00,0 days 00:26:42,093,0,0 days 00:26:42,1602,2022-04-20 01:41:00,2022-06-28 17:23:00,2022-04-20 01:46:00,2022-05-05 04:26:00,1013.4,1751.0,9.3,378.6,0.0
01-099-2732,Pcc01_099,9999,pcc_eng_01_099.0001_x1584367,pcc_eng_01_099.9999_x1600314,pile_tables/slices/Pcc01/tmp/pile_01-099_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-099_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-099.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,99,2022-05-05 04:01:00,2022-05-05 04:37:00,0 days 00:36:00,099,0,0 days 00:36:00,2160,2022-04-13 03:31:00,2022-06-28 23:06:00,2022-04-13 03:35:00,2022-05-05 04:37:00,1013.1,0.2,9.5,383.4,0.0
28-088-2733,Pcc28_088,9999,pcc_eng_28_088.0001_x1407486,pcc_eng_28_088.9999_x1423615,pile_tables/slices/Pcc28/tmp/pile_28-088_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-088_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-088.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,88,2022-05-05 04:07:00,2022-05-05 04:40:00,0 days 00:32:23,088,0,0 days 00:32:23,1943,2022-04-02 06:13:00,2022-06-28 15:20:00,2022-04-12 21:30:00,2022-05-05 04:39:00,1014.1,1750.6,9.2,372.1,-1.0
18-085-2734,Pcc18_085,9999,pcc_eng_18_085.0001_x1360118,pcc_eng_18_085.9999_x1376378,pile_tables/slices/Pcc18/tmp/pile_18-085_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc18/pile_18-085_Pile-CC_df.pkl.gz,Pcc18.conll/pcc_eng_18-085.conllu,/share/compling/data/pile/train/18.jsonl,18,pile_tables/pile_18_Pile-CC_df.pkl.gz,pile_exclusions/pile_18_Pile-CC_excl.pkl.gz,85,2022-05-05 04:06:00,2022-05-05 04:42:00,0 days 00:35:43,085,0,0 days 00:35:43,2143,2022-04-20 01:52:00,2022-06-28 15:25:00,2022-04-20 01:56:00,2022-05-05 04:42:00,1010.5,1758.8,9.4,383.1,0.0
27-099-2735,Pcc27_099,9999,pcc_eng_27_099.0001_x1585072,pcc_eng_27_099.9999_x1601460,pile_tables/slices/Pcc27/tmp/pile_27-099_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-099_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-099.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,99,2022-05-05 04:18:00,2022-05-05 04:50:00,0 days 00:32:18,099,0,0 days 00:32:18,1938,2022-04-28 01:25:00,2022-05-05 09:31:00,2022-04-28 01:30:00,2022-05-05 04:50:00,1014.8,1749.7,9.4,380.7,0.0
24-094-2736,Pcc24_094,9999,pcc_eng_24_094.0001_x1504143,pcc_eng_24_094.9999_x1520299,pile_tables/slices/Pcc24/tmp/pile_24-094_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-094_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-094.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,94,2022-05-05 04:26:00,2022-05-05 04:53:00,0 days 00:26:32,094,0,0 days 00:26:32,1592,2022-04-20 01:41:00,2022-06-28 17:23:00,2022-04-20 01:46:00,2022-05-05 04:53:00,1013.4,1751.0,9.2,372.8,0.0
06-090-2737,Pcc06_090,9999,pcc_eng_06_090.0001_x1439350,pcc_eng_06_090.9999_x1455694,pile_tables/slices/Pcc06/tmp/pile_06-090_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-090_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-090.conllu,/share/compling/data/pile/train/06.jsonl,06,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,90,2022-05-05 04:25:00,2022-05-05 04:59:00,0 days 00:34:38,090,0,0 days 00:34:38,2078,2022-04-13 03:43:00,2022-06-28 15:29:00,2022-04-13 03:48:00,2022-05-05 04:59:00,1010.5,1753.3,9.4,380.4,0.0
01-100-2738,Pcc01_100,9999,pcc_eng_01_100.0001_x1600315,pcc_eng_01_100.9999_x1616411,pile_tables/slices/Pcc01/tmp/pile_01-100_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-100_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-100.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,100,2022-05-05 04:37:00,2022-05-05 05:13:00,0 days 00:35:48,100,0,0 days 00:35:48,2148,2022-04-13 03:31:00,2022-06-28 23:06:00,2022-04-13 03:35:00,2022-05-05 05:13:00,1013.1,0.2,9.4,379.7,0.0
18-086-2739,Pcc18_086,9999,pcc_eng_18_086.0001_x1376379,pcc_eng_18_086.9999_x1392645,pile_tables/slices/Pcc18/tmp/pile_18-086_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc18/pile_18-086_Pile-CC_df.pkl.gz,Pcc18.conll/pcc_eng_18-086.conllu,/share/compling/data/pile/train/18.jsonl,18,pile_tables/pile_18_Pile-CC_df.pkl.gz,pile_exclusions/pile_18_Pile-CC_excl.pkl.gz,86,2022-05-05 04:42:00,2022-05-05 05:18:00,0 days 00:35:52,086,0,0 days 00:35:52,2152,2022-04-20 01:52:00,2022-06-28 15:25:00,2022-04-20 01:56:00,2022-05-05 05:18:00,1010.5,1758.8,9.5,386.2,0.0
24-095-2740,Pcc24_095,9999,pcc_eng_24_095.0001_x1520301,pcc_eng_24_095.9999_x1536542,pile_tables/slices/Pcc24/tmp/pile_24-095_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-095_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-095.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,95,2022-05-05 04:53:00,2022-05-05 05:20:00,0 days 00:26:53,095,0,0 days 00:26:53,1613,2022-04-20 01:41:00,2022-06-28 17:23:00,2022-04-20 01:46:00,2022-05-05 05:20:00,1013.4,1751.0,9.3,377.5,0.0
28-089-2741,Pcc28_089,9999,pcc_eng_28_089.0001_x1423617,pcc_eng_28_089.9999_x1439813,pile_tables/slices/Pcc28/tmp/pile_28-089_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-089_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-089.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,89,2022-05-05 04:49:00,2022-05-05 05:21:00,0 days 00:32:18,089,0,0 days 00:32:18,1938,2022-04-02 06:13:00,2022-06-28 15:20:00,2022-04-12 21:30:00,2022-05-05 05:21:00,1014.1,1750.6,9.2,372.6,0.0
27-100-2742,Pcc27_100,9999,pcc_eng_27_100.0001_x1601463,pcc_eng_27_100.9999_x1617697,pile_tables/slices/Pcc27/tmp/pile_27-100_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-100_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-100.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,100,2022-05-05 04:50:00,2022-05-05 05:22:00,0 days 00:31:41,100,0,0 days 00:31:41,1901,2022-04-28 01:25:00,2022-05-05 09:31:00,2022-04-28 01:30:00,2022-05-05 05:22:00,1014.8,1749.7,9.2,370.5,0.0
06-091-2743,Pcc06_091,9999,pcc_eng_06_091.0001_x1455695,pcc_eng_06_091.9999_x1471995,pile_tables/slices/Pcc06/tmp/pile_06-091_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-091_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-091.conllu,/share/compling/data/pile/train/06.jsonl,06,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,91,2022-05-05 04:59:00,2022-05-05 05:36:00,0 days 00:36:39,091,0,0 days 00:36:39,2199,2022-04-13 03:43:00,2022-06-28 15:29:00,2022-04-13 03:48:00,2022-05-05 05:36:00,1010.5,1753.3,9.3,379.6,0.0
01-101-2745,Pcc01_101,9999,pcc_eng_01_101.0001_x1616412,pcc_eng_01_101.9999_x1632379,pile_tables/slices/Pcc01/tmp/pile_01-101_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-101_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-101.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,101,2022-05-05 05:13:00,2022-05-05 05:49:00,0 days 00:35:54,101,0,0 days 00:35:54,2154,2022-04-13 03:31:00,2022-06-28 23:06:00,2022-04-13 03:35:00,2022-05-05 05:49:00,1013.1,0.2,9.5,383.0,0.0
18-087-2746,Pcc18_087,9999,pcc_eng_18_087.0001_x1392646,pcc_eng_18_087.9999_x1408853,pile_tables/slices/Pcc18/tmp/pile_18-087_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc18/pile_18-087_Pile-CC_df.pkl.gz,Pcc18.conll/pcc_eng_18-087.conllu,/share/compling/data/pile/train/18.jsonl,18,pile_tables/pile_18_Pile-CC_df.pkl.gz,pile_exclusions/pile_18_Pile-CC_excl.pkl.gz,87,2022-05-05 05:18:00,2022-05-05 05:53:00,0 days 00:35:36,087,0,0 days 00:35:36,2136,2022-04-20 01:52:00,2022-06-28 15:25:00,2022-04-20 01:56:00,2022-05-05 05:53:00,1010.5,1758.8,9.4,382.2,0.0
27-101-2747,Pcc27_101,9999,pcc_eng_27_101.0001_x1617698,pcc_eng_27_101.9999_x1633806,pile_tables/slices/Pcc27/tmp/pile_27-101_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-101_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-101.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,101,2022-05-05 05:22:00,2022-05-05 05:55:00,0 days 00:33:18,101,0,0 days 00:33:18,1998,2022-04-28 01:25:00,2022-05-05 09:31:00,2022-04-28 01:30:00,2022-05-05 05:55:00,1014.8,1749.7,9.7,395.7,0.0
28-090-2748,Pcc28_090,9999,pcc_eng_28_090.0001_x1439814,pcc_eng_28_090.9999_x1456001,pile_tables/slices/Pcc28/tmp/pile_28-090_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-090_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-090.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,90,2022-05-05 05:30:00,2022-05-05 06:03:00,0 days 00:32:50,090,0,0 days 00:32:50,1970,2022-04-02 06:13:00,2022-06-28 15:20:00,2022-04-12 21:30:00,2022-05-05 06:03:00,1014.1,1750.6,9.4,380.5,0.0
06-092-2749,Pcc06_092,9999,pcc_eng_06_092.0001_x1471996,pcc_eng_06_092.9999_x1488033,pile_tables/slices/Pcc06/tmp/pile_06-092_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-092_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-092.conllu,/share/compling/data/pile/train/06.jsonl,06,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,92,2022-05-05 05:36:00,2022-05-05 06:10:00,0 days 00:33:44,092,0,0 days 00:33:44,2024,2022-04-13 03:43:00,2022-06-28 15:29:00,2022-04-13 03:48:00,2022-05-05 06:10:00,1010.5,1753.3,9.4,384.0,0.0
24-097-2750,Pcc24_097,9999,pcc_eng_24_097.0001_x1552784,pcc_eng_24_097.9999_x1569094,pile_tables/slices/Pcc24/tmp/pile_24-097_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-097_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-097.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,97,2022-05-05 05:54:00,2022-05-05 06:21:00,0 days 00:27:07,097,0,0 days 00:27:07,1627,2022-04-20 01:41:00,2022-06-28 17:23:00,2022-04-20 01:46:00,2022-05-05 06:21:00,1013.4,1751.0,9.4,381.5,0.0
01-102-2751,Pcc01_102,9999,pcc_eng_01_102.0001_x1632381,pcc_eng_01_102.9999_x1648433,pile_tables/slices/Pcc01/tmp/pile_01-102_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-102_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-102.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,102,2022-05-05 05:49:00,2022-05-05 06:24:00,0 days 00:35:30,102,0,0 days 00:35:30,2130,2022-04-13 03:31:00,2022-06-28 23:06:00,2022-04-13 03:35:00,2022-05-05 06:24:00,1013.1,0.2,9.3,373.6,0.0
18-088-2752,Pcc18_088,9999,pcc_eng_18_088.0001_x1408854,pcc_eng_18_088.9999_x1425014,pile_tables/slices/Pcc18/tmp/pile_18-088_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc18/pile_18-088_Pile-CC_df.pkl.gz,Pcc18.conll/pcc_eng_18-088.conllu,/share/compling/data/pile/train/18.jsonl,18,pile_tables/pile_18_Pile-CC_df.pkl.gz,pile_exclusions/pile_18_Pile-CC_excl.pkl.gz,88,2022-05-05 05:53:00,2022-05-05 06:29:00,0 days 00:35:45,088,0,0 days 00:35:45,2145,2022-04-20 01:52:00,2022-06-28 15:25:00,2022-04-20 01:56:00,2022-05-05 06:29:00,1010.5,1758.8,9.4,384.2,0.0
27-102-2753,Pcc27_102,9999,pcc_eng_27_102.0001_x1633808,pcc_eng_27_102.9999_x1650108,pile_tables/slices/Pcc27/tmp/pile_27-102_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-102_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-102.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,102,2022-05-05 06:04:00,2022-05-05 06:38:00,0 days 00:33:15,102,0,0 days 00:33:15,1995,2022-04-28 01:25:00,2022-05-05 09:31:00,2022-04-28 01:30:00,2022-05-05 06:38:00,1014.8,1749.7,9.4,379.2,0.0
06-093-2754,Pcc06_093,9999,pcc_eng_06_093.0001_x1488035,pcc_eng_06_093.9999_x1504158,pile_tables/slices/Pcc06/tmp/pile_06-093_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc06/pile_06-093_Pile-CC_df.pkl.gz,Pcc06.conll/pcc_eng_06-093.conllu,/share/compling/data/pile/train/06.jsonl,06,pile_tables/pile_06_Pile-CC_df.pkl.gz,pile_exclusions/pile_06_Pile-CC_excl.pkl.gz,93,2022-05-05 06:10:00,2022-05-05 06:43:00,0 days 00:33:35,093,0,0 days 00:33:35,2015,2022-04-13 03:43:00,2022-06-28 15:29:00,2022-04-13 03:48:00,2022-05-05 06:43:00,1010.5,1753.3,9.4,382.0,0.0
28-091-2755,Pcc28_091,9999,pcc_eng_28_091.0001_x1456004,pcc_eng_28_091.9999_x1472103,pile_tables/slices/Pcc28/tmp/pile_28-091_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc28/pile_28-091_Pile-CC_df.pkl.gz,Pcc28.conll/pcc_eng_28-091.conllu,/share/compling/data/pile/train/28.jsonl,28,pile_tables/pile_28_Pile-CC_df.pkl.gz,pile_exclusions/pile_28_Pile-CC_excl.pkl.gz,91,2022-05-05 06:12:00,2022-05-05 06:44:00,0 days 00:32:26,091,0,0 days 00:32:26,1946,2022-04-02 06:13:00,2022-06-28 15:20:00,2022-04-12 21:30:00,2022-05-05 06:44:00,1014.1,1750.6,9.6,391.1,0.0
24-098-2756,Pcc24_098,9999,pcc_eng_24_098.0001_x1569097,pcc_eng_24_098.9999_x1585293,pile_tables/slices/Pcc24/tmp/pile_24-098_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc24/pile_24-098_Pile-CC_df.pkl.gz,Pcc24.conll/pcc_eng_24-098.conllu,/share/compling/data/pile/train/24.jsonl,24,pile_tables/pile_24_Pile-CC_df.pkl.gz,pile_exclusions/pile_24_Pile-CC_excl.pkl.gz,98,2022-05-05 06:21:00,2022-05-05 06:48:00,0 days 00:26:56,098,0,0 days 00:26:56,1616,2022-04-20 01:41:00,2022-06-28 17:23:00,2022-04-20 01:46:00,2022-05-05 06:48:00,1013.4,1751.0,9.3,376.5,0.0
01-103-2757,Pcc01_103,9999,pcc_eng_01_103.0001_x1648434,pcc_eng_01_103.9999_x1664524,pile_tables/slices/Pcc01/tmp/pile_01-103_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc01/pile_01-103_Pile-CC_df.pkl.gz,Pcc01.conll/pcc_eng_01-103.conllu,/share/compling/data/pile/train/01.jsonl,01,pile_tables/pile_01_Pile-CC_df.pkl.gz,pile_exclusions/pile_01_Pile-CC_excl.pkl.gz,103,2022-05-05 06:24:00,2022-05-05 07:00:00,0 days 00:35:42,103,0,0 days 00:35:42,2142,2022-04-13 03:31:00,2022-06-28 23:06:00,2022-04-13 03:35:00,2022-05-05 07:00:00,1013.1,0.2,9.2,373.1,0.0
27-103-2758,Pcc27_103,9999,pcc_eng_27_103.0001_x1650109,pcc_eng_27_103.9999_x1666376,pile_tables/slices/Pcc27/tmp/pile_27-103_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc27/pile_27-103_Pile-CC_df.pkl.gz,Pcc27.conll/pcc_eng_27-103.conllu,/share/compling/data/pile/train/27.jsonl,27,pile_tables/pile_27_Pile-CC_df.pkl.gz,pile_exclusions/pile_27_Pile-CC_excl.pkl.gz,103,2022-05-05 06:38:00,2022-05-05 07:10:00,0 days 00:32:09,103,0,0 days 00:32:09,1929,2022-04-28 01:25:00,2022-05-05 09:31:00,2022-04-28 01:30:00,2022-05-05 07:10:00,1014.8,1749.7,9.2,372.0,0.0
18-089-2759,Pcc18_089,9999,pcc_eng_18_089.0001_x1425017,pcc_eng_18_089.9999_x1441379,pile_tables/slices/Pcc18/tmp/pile_18-089_Pile-CC_df.pkl.gz,pile_tables/slices/Pcc18/pile_18-089_Pile-CC_df.pkl.gz,Pcc18.conll/pcc_eng_18-089.conllu,/share/compling/data/pile/train/18.jsonl,18,pile_tables/pile_18_Pile-CC_df.pkl.gz,pile_exclusions/pile_18_Pile-CC_excl.pkl.gz,89,2022-05-05 06:39:00,2022-05-05 07:15:00,0 days 00:36:03,089,0,0 days 00:36:03,2163,2022-04-20 01:52:00,2022-06-28 15:25:00,2022-04-20 01:56:00,2022-05-05 07:15:00,1010.5,1758.8,9.5,383.6,0.0
